"
Apka 25 lecture kha hain mil nhi rha hain
"
"
""Mam,in which language should we learn dsa???pls reply...""
"
"
Kya Bca student DSA kr sakta h
"
"
Data structure ki video banal di
"
"
Very informative video
"
"
Didi DSA ka lecture hai aapke channel par
"
"
Didi data structure using c bhi pdha do dusron ka nhi jamta hai
"
"
Didi DSA kis platform se padhu
"
"
Notes dijey di
"
"
Sis ap kha khata hooo
"
"
Didi aap M.sc computer ka bhi thoda thoda Shikha Dena hume
"
"
DSA in python course
"
"
Service based company ke liye kitna cod or  kitna dsa chaiye hoga
"
"
DSA necessary h kya devlopment by k liye
"
"
what is software compliance ?
"
"
So gooooood crack
"
"
Didi plss NIMCET ki preparation ke liye alag se videos bna do
"
"
hi sis
"
"
DSA JAVA mai sikhu ya C++ mai??
"
"
""Bhaiya Ye APNA PHOTO HATA DO, APNA COLLEGE SUBTE HAI SHRADDHA DIDI KA NAAM DIMAK ME FLASH HOTA HAI""
"
"
DIdi ... Data structure C and C++ ka pura course ki video bnao
"
"
Mujhe 4 din se backtracking ka ek program ni samajh aa raha
"
"
Hello mam kya koyi bhi graduate TCS mai apply kar Sakta jis ke pass complete and computer languages ke knowledge ho
"
"
Non technical valo ka placement hota hai
"
"
Are you SANCHITA?????????
"
"
Can a pcb background student persue coding
"
"
What will be the timing of the classes?
"
"
Thanks-updated
"
"
Bina degree k job nahi milta kya
"
"
What if i am bcom student but from graphic designing and web (frontend) background and beginner to data science . Where should i start
"
"
Didi DSA ka agar ek roadmap mil jaata beginners ke liye To accha hota 🙏
"
"
The way she is explaining...that is mind blowing
"
"
Mai didi ky vedio dekh dekh ky hi coding shikh gya re baba....... ❤️Best teacher.....
"
"
amazingly explained
"
"
Didi agar hum private college se degreee le to bhi yeh possible h
"
"
I am just 12 passed but passed in 2013 and now after 7 years I am pursuing BCA can I need a job now I am in my first year can I sit for an interview
"
"
What is this Blockchain
"
"
So crisp!!!
"
"
DSA me konsi Language mostly use hoti hai
"
"
For which one to go ? Python coding + DSA or Java+ DSA?
"
"
"":6:07 per BST mention kiya hai, ye BST kya hota hai?""
"
"
""I'm from  mechanical engineering background 
Which language should I learn before starting DSA 
Waiting for suggestions""
"
"
""My age is 28, can I start for IT""
"
"
ma'am i have 59.4% marks in 12th...Can i apply for MNCs or not?
"
"
can i do dsa in python for placment?
"
"
Kya bA student bhi data science course ke lye apply kar sakte hai
"
"
*data structure ka code to samjh hi nhi ata*
"
"
Koi btayga k me start kaha se kru kesy kru??.. kon c coding language seekhni chahye??
"
"
telegram link not working
"
"
""Hello di , how to crack Google ka roadmap pleeeeeeéeeeeeeeeeeeeeeez🌐🌐🌐🌐🌐🌐🌐🌐🌐🌐🌐🌐🌏🌐🌏🌏""
"
"
""Hello mam, i was learn c programming with DSA for placement so it is sufficient or not for it.""
"
"
How to do dsa with react
"
"
Hii
"
"
any guidance for data analyst?
"
"
Shradhdha didi?
"
"
@Apana college the java course is complete ot incomplete
"
"
""Madam, service based company me hum kisi client ke liye kam karte hai, aur client ka apna product hota hai, jisme hume DSA ke sare principles use karne hote hain, to phir aap kaise keh sakte ke service company me basic DSA enough hai?""
"
"
how  do get intership
"
"
Kya account section Wale coding sikh sakte h
"
"
I can prove her incomplete in atleast 3 ways
"
"
Mujhe dsa ka full course ka link chahiye
"
"
I am from pakistan
"
"
""After this video, thoda sukoon Milla.""
"
"
Something Behind you .. on wall
"
"
Slow this to .75 now its normal..
"
"
*_Thankyou very much_*
"
"
*thankyou*
"
"
mai ek B A student mein kya coding kar sakte hain coding Karke job mel sakte ha........?
"
"
my laptopis not working
"
"
do i need to learn first any specific language or can i start direct with dsa?
"
"
DSA in JavaScript
"
"
Mam DSA ka video banaye
"
"
i have not done computer enginnering ..bca ...bcs etc any computer related course affter 12th now what i can learn for placement
"
"
Dsa k playlist nahi dali kya apne
"
"
Mam masai school ke bare me btaiye
"
"
I thought the video was at 1.25x in the starting.
"
"
👍👍
"
"
Didi we need  your video on DSA
"
"
Data structure ka ak video
"
"
अच्छी मेहंदी है mam
"
"
Man i 3 year experience mechanical engineer   but i change  it sector  but basi knowledge  kha se le
"
"
Didi python DSA Karo
"
"
mam aap online kisi  platform ma nhi padata
"
"
Alpha code pe video banaye di
"
"
how much do projects matter for 3rd yr internship in product based companies?
"
"
Javascript pe bhe videos bnao di
"
"
What  is your first package in microsoft
"
"
VERY HELPFULL VIDEO DIDI ...TQQQQQ.
"
"
Why does she talk at 1.5x speed by default?
"
"
Inke sb course acche but c++ ka bahut bekar hai aisa lagta hai jaise wo khud hi pad rahi ho
"
"
Link is not working
"
"
""Maza aya example  of whatsaap se, an samjh aya how queue is used in real life""
"
"
Is there any age limit for learning dsa
"
"
DSA ka full  course detials provide kijiye
"
"
MNCs k liye HR k liye prepare krna or kaise ?? Without MBA??
"
"
DSA road map karao mam
"
"
Butyfull mahndee
"
"
""Python padha do Didi please 🙁
                                                        🙏""
"
"
Didi  logic building k liye dsa seekhna hoga matlab?
"
"
why you don't cover javascript?
"
"
The Title is in English..
"
"
I have completed my graduation in Bachelor of arts. Should I learn python programming.
"
"
Ap sabke liye didi nahi ho sakti...
"
"
Roadmap for aws devops
"
"
I am familiar in js can follow this for js also
"
"
Di..... DBA pe video chaiye
"
"
I have done bsc graduate but I have to learn programming then what I need to do
"
"
I did not learn java or C++ is it necessary I should learn ?
"
"
Didi java full course basic to Hiegher required hai...
"
"
Java with DSA course ka kya Hua?
"
"
Shraddha Didi... Behen tu mere se 10 saal chooti hai
"
"
didi ye aapki hath pe mehandi kafi acchi hai
"
"
What about oops?
"
"
She speaks at the speed of 1.5x
"
"
Hello mam mera Mcom hua he.. Me ye kr skta hu..
"
"
DSA  ka playlist bana do
"
"
Those link don't work
"
"
didi google docs ka link  check kriye kam nhi kr rha h
"
"
4:31
"
"
Anyone knows who is the boy in this channel's profile?
"
"
Apkay channel mein boy kon hy?
"
"
0
"
"
Mam mera b.sc computer science hogaya hai with math and physics...plzz suggest me..jldi jpb ke liye konsa cource kru...konsi language kru...plz help...ispe ek video banao...
"
"
mam Muje FB se meri Ads leads ko database me store Karana h (In PHP) m kon sa data structure Use Kru....?
"
"
madam aap aman dhattarwal se shaadi karlo plzzz
"
"
Any Suggestions or Path or Road map  for Cloud Beginners
"
"
How much programming learn for placement and what about placement python programming videos
"
"
Agar aapko hudai se fursat mile to DSA ka full course bana dena.....?
"
"
B.tech na kra ho toh kya scope h...diploma hai electrical engineering mai abhi java course ch rha h
"
"
Didi I AM in my 6th sem... give a road map for placement
"
"
""For web dev , dsa learning is imp?""
"
"
Hath me ka banai ho didi ?
"
"
mam java ka DSA complete krwa do
"
"
we need a video on internship
"
"
Apki mehendi acchi 🙌🙌
"
"
*hlo maam*
"
"
""Didi aap Looser ho, Do you know?""
"
"
इतना ज्ञान बांट रही हो खुद कितना अप्लाई किया है इंटर्नशिप के अलावा इसके पास कोई प्रोफ़ेशनल experience nahi h
"
"
""Didi,plz make reply me to what to take after 10th (PCMB) or (PCMC)""
"
"
didi ye to apne placement ka bataya pr kisi developer ko Kitna padna chahiye or kaha se pade data structure and algorithm
"
"
Starting me laga galti se 1.5x speed to nhi ho gyi
"
"
Eddi lamjaaaa    bemwarse lamjaaa
"
"
Pliz Make video on placement Di
"
"
Mam coding ke leye subject matter karta hai kya agar main commers ya arts se hu toh kar skara hu kya
"
"
How will the company know that I have DSA or Coding experience?? Will they test us or they also need certificate showing our experience? This is a question of lakhs of students.
"
"
Didi can you make a video on which the types of the job we can apply after learning coding
"
"
where r the questions?
"
"
Dede pl make  playlist of DSA and algorithms pl
"
"
Ap konse collage se hoo
"
"
Madam ap IITian ho kya
"
"
""Can you tell the future of c# , (c sharp)sis?""
"
"
Didi mehendi bahut achi hai
"
"
is there any source from where we can get DSA questions for preparation
"
"
Mam   DSA     kuch bhi pata ni ho to Kahn se suru kare orr   service based company me jo jo requirements hoti hai uski ek video banayi ye
"
"
""I am in 5th sem and learning DSA now properly, but I had DSA in sem 3 itself in my college in which I got B grade, will that affect my placement.""
"
"
Didi i learnd cod python ML java R Html css php javascript git but I wanna emprove full skills  and muche acche se code krna h . professional type
"
"
Software Developer ke liye h prepare krna h to Web Development kitna kare ??
"
"
Can you suggest any institute name from where we can learn DSA
"
"
Didi aap lunch kariye na DSA and algorithms ka course mujhe sikhna hai
"
"
Could you suggest a book on DSA?
"
"
Didi aap bahat achhe teaching karte ho me apke ek video se bahat kuch sikh liya
"
"
""Hellow ma'am,
Kya me koi job karte hue programing sikhne ke baad koi or part-time job ke liya apply kar sakta hu ?
agar kar sakta hu to phir kaise, jara aap batayenge.""
"
"
Ma'm c++ course pr ek vedeo bana do
"
"
sir ads htadona channel se
"
"
didi DSA with java ki aur videos kab aayegi
"
"
mere vs code m ek prblm aari h. ky koi help kr skta h?
"
"
mere vs code m ek prblm aari h. ky koi help kr skta h?
"
"
Didi web development ka course kab tak hoga poora
"
"
These are just BS videos
"
"
Jaldi hai lana  I am waiting  fast......
"
"
""I am in my final semester MCA and all the placement activities are going to end soon , but I am not yet placed, what should I do ?""
"
"
""I am in my final semester MCA and all the placement activities are going to end soon , but I am not yet placed, what should I do ?""
"
"
Start python tutorial
"
"
Can u put english sub titles
"
"
Didi dsa python se bhi kar sakte h kya
"
"
How can I chat with you related carrier
"
"
Data structure par Full course banao na didi
"
"
from where can we learn DSA plzz tell.
"
"
Hey shradha...how about making videos on what to precisely learn and practice for cracking  offcampus internships jn Microsoft Google and etc as you have already gone through em .
"
"
""Have a question, how can we master  aptitude for interviews? And where to learn..""
"
"
""Actually I am first year, so I wanted to ask how much dsa in enough to move to development""
"
"
Didi EEE branch hai DSA nhi padhna hai kaise kare placement ka preparation
"
"
Mam Are You Marathi ?
"
"
Bitcoin mining plzzzzz....
"
"
Kya DSA javascript me kar lu job milegi
"
"
Any school students??
"
"
Anybody knows this girl name?
"
"
Can any one answer how much I can earn after learning coding????pls reply
"
"
Didi aap thoda BCA ke baare me thoda baato
"
"
Didi DSA question series
"
"
"".








.""
"
"
*Some future scientists are also watching this video*
"
"
Can we get your insta id
"
"
Hum didi nahi bole ge
"
"
can you developer my website
"
"
Expecting a video series on algorithams
"
"
Complete coding course kab aayega jo C++se start se lekar complete
"
"
""Mae  Apki c  language tutorial  dekh raha hu 10 hour's wali Mae nit placement ki tyari kar raha hu 1st year ,no knowledge about coding. c is my first language .c. Ke badd muje DSa Karna hai ya C plus c plus""
"
"
I have been looking for this since last year.
"
"
This is what  I also have been looking for
"
"
pl make a video for DSA and Algorithm in Java
"
"
Mam right now I am in first year can you give me idea how to start and from where I should start
"
"
❤️❤️❤️
"
"
real video start at 4:40.thank me later
"
"
""Mam ek decent intern ke liye kitna pade,uspe pe video bana dijiye,pls🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏""
"
"
dsa placement
"
"
""Topics for DSA 
Array 
String 
Searching 
Sorting 
Stack 
Queue 
Linked List 
Tree 
BST 
Heap
Map
Hashing""
"
"
Make video on cybersecurity career and salary
"
"
Didi aapka total cgpa kitna tha college m
"
"
plese teach us dsa
"
"
Didi NodeJS ki 2nd part ki video bhi bna do plzzz.
"
"
How much DSA is needed for Data Science and AI ??
"
"
Resume Java DSA course
"
"
B.voc se IT karna chahia
"
"
Yha pr kitne Edureka ke Full stack web development program se hai
"
"
""mam, can u make a video on roadmap for iOS development""
"
"
DSA ye hota hai
"
"
Wanted
"
"
Kya didi ham 12 key baad mein kaise haa shakte
"
"
Didii aap bato gey ki ham 12th key baad mein iss field key mein kaise haa shakte
"
"
Hacker rank pe coding kaise kare iss par ek video 🙏
"
"
How much cgpa is required for it?
"
"
Is DSA required for offcampus placements?
"
"
""Without Graduation degree, how can a fresher prepare or apply for programming job in product based startups or companies ?""
"
"
Make full placement details for  grow our knowledge
"
"
Didi how to draw circuit in coa subject???
"
"
Hacking roadmap video banao diii....
"
"
what are the data structures required in become a front end developer
"
"
what //???????????????? yrr bhut bure exampal dete ho aap
"
"
""Dont you think it's just limits your thinking to mere 1 lakh ₹ pm 
Believe me you are much more than that .""
"
"
MNC companies ya koi badi companies me jab recruitment aaye tab aap hme update de skte or us interview ki taiyari kese kre us pr videos bana skte hai kya?
"
"
Microsoft wali didi 👍
"
"
Dude you're genius
"
"
Aapki JAVA course khatam hogaya kya?
"
"
Didi ab ek bar android development ka bhi roadmap bana do
"
"
Waiting for part 2
"
"
Upload a roadmap to internship in 2nd year
"
"
""Yesh offcourse, didi waiting for that video to prepare DSA for interview..""
"
"
Shradha Can You Make A Video On Web 3
"
"
👍👍👍
"
"
""abe  kali bat  bat   pe  dant   nikal  ti rhe  ti  he  bhusrey   ki   4  4  kilo  makeup  thop  ke  a jati  prana  he  to  pra  werna apni  khubsorti   kisi   ar  ko  dikha
👺👺👺""
"
"
Make a video about #devops
"
"
Can you provide roadmap to prepare for faangm companies?
"
"
Didi make a full video on Java script
"
"
I don't have any kinds of degree but I wanted to learn programming so can I get the job?
"
"
jalwa didi ji kas
"
"
More videos on java series
"
"
""Didi java placement ke video kyo nhi aa rhe BTS, GRAPH,DP😐😐""
"
"
I need this list ): 🙂
"
"
I'm in 12th
"
"
And what courses bsc it students can do  in their final year and where can we seek internships ❕❕
"
"
Mam question send kar dijiye service based company ka
"
"
Mam question send kar dijiye service based company ka
"
"
Mam question send kar dijiye service based company ka
"
"
Mam question send kar dijiye service based company ka
"
"
Mam question send kar dijiye service based company ka
"
"
Mam question send kar dijiye service based company ka
"
"
Mam question send kar dijiye service based company ka
"
"
Mam question send kar dijiye service based company ka
"
"
Mam question send kar dijiye service based company ka
"
"
Mam question send kar dijiye service based company ka
"
"
Mam question send kar dijiye service based company ka
"
"
Mam question send kar dijiye service based company ka
"
"
Mam question send kar dijiye service based company ka
"
"
Mam question send kar dijiye service based company ka
"
"
Mam question send kar dijiye service based company ka
"
"
Mam question send kar dijiye service based company ka
"
"
Mam question send kar dijiye service based company ka
"
"
Mam question send kar dijiye service based company ka
"
"
Mam question send kar dijiye service based company ka
"
"
Mam question send kar dijiye
"
"
Mam question send kar dijiye
"
"
Mam question send kar dijiye
"
"
dsa for internship video needed.
"
"
Internships for tier 3 college students in web development
"
"
Didi DSA java mai next videos kab aayega?
"
"
Dsa in which language?
"
"
of course ma'am
"
"
Docs is not opening
"
"
Kha se sikhe Data Structure
"
"
what should bca student do in first year for intership
"
"
""mam, apke pdhaye hue c++ and dsa se placement ho gyi. Thankyou mam.""
"
"
i was hired by a startup
"
"
@Apna College
"
"
09:09 hamare yaha aisa hi hota hai
"
"
Merako ko v chahiya
"
"
Aapko kitnnaaa knowledge hai🙄🙄🙄
"
"
Data structures konsi language m sikhe
"
"
Thnx for providing the path❤️
"
"
Waiting for Graphs in Java😒
"
"
Recursion hi nahi he list me
"
"
Internship ke liye kya kya jaruri hai or kaise internship paye yesi video lavo
"
"
Already waiting for DSA question lists
"
"
Di fir se ek playlist bna do na data structure ki
"
"
""make a video on core subject computer networking
oops
operating system
dbms""
"
"
Didi kya java ka course complete hua?
"
"
Aap tutorial bana dijiye ispe..
"
"
List is video ka ara hai mam?
"
"
The absolute truth has been spoken from 8:30. 🔥
"
"
Aap dsa ka playlist bna dijiye
"
"
QUESTIONS SHEET KAHA H SERVICE BASED OR PRODUCT BASED KI DI
"
"
This is what i have been looking for. This gives Student's a list of things to start programming
"
"
why is this video on 2x by default?
"
"
R u going to resume JAVA+DSA course???or we should search any other source
"
"
Diii aap java course aur videos kyu nhi dalrae
"
"
Java +DSA ka aapka playlist h usko pura complete kr le to sufficient h ya or padhna hoga
"
"
AWS ki playlist kab banegi a am waiting....
"
"
From where u did you do ur btech
"
"
""Didi aap kaha se DSA kiy thi..
mai dsa kr rha hu but logic buliding nhi ho rhi..""
"
"
hi didi
"
"
Didi ek question puchna tha ?
"
"
🤘🤘
"
"
The power of imagination makes us infinite
"
"
Didi mujhe bht. Confusion h mujhe Google jana h muje guide kr dijiye mai ek village se ayi hu please didi
"
"
❤️
"
"
Full DSA videos
"
"
Tq dee for advice
"
"
1st comment
"
"
2nd
"
"
second view
"
"
Hlo mam
"
"
1st
"
"
First view
"
"
Hello World
"
"
first
"
"
First view
"
